ts_code,name,industry,trade_date,close,ma3,ma5,ma10,ma15,ma20,ma30,ma50,ma60,ma75,ma90,ma120,ma150,ma200,price_1_150,price_1_200,price_150_200,price_50_150,price_50_200,price_max_25,price_min_25,score
600300.SH,维维股份,软饮料,20221202,3.44,3.39,3.356,3.312,3.3207,3.299,3.2393,3.2584,3.3228,3.3507,3.3409,3.3646,3.3744,3.6014,1,0,0,0,0,0,0,1
301217.SZ,铜冠铜箔,元器件,20221202,14.1,14.0967,14.254,14.056,13.6947,13.5185,13.2437,13.0636,13.2575,13.6756,13.9734,14.2089,14.0539,14.7797,1,0,0,0,0,0,0,1
603991.SH,至正股份,塑料,20221202,36.0,35.97,35.834,35.858,36.1847,36.737,36.5867,36.7532,37.3873,38.3185,38.6122,39.7051,40.0541,40.7908,0,0,0,0,0,1,0,1
688021.SH,奥福环保,环境保护,20221202,24.89,25.5267,25.448,25.495,25.868,25.101,24.0067,22.8792,23.0007,23.7989,24.5108,25.8788,25.7656,28.7574,0,0,0,0,0,0,1,1
001322.SZ,箭牌家居,家居用品,20221202,15.8,15.8833,15.91,15.184,15.058,14.949,,,,,,,,,0,0,0,0,0,1,0,1
301223.SZ,中荣股份,广告包装,20221202,21.0,20.8567,20.788,20.889,21.066,21.195,,,,,,,,,0,0,0,0,0,1,0,1
603988.SH,中电电机,电气设备,20221202,10.14,9.9967,9.944,10.053,10.11,10.1765,10.18,10.0534,10.157,10.5124,10.7309,10.9046,10.6005,10.6263,0,0,0,0,0,0,1,1
301152.SZ,天力锂能,小金属,20221202,54.46,54.62,53.944,53.853,54.0287,54.5705,54.2403,55.2526,55.9328,,,,,,0,0,0,0,0,1,0,1
301165.SZ,锐捷网络,通信设备,20221202,37.79,38.7,38.3,38.812,,,,,,,,,,,0,0,0,0,0,1,0,1
301220.SZ,亚香股份,化工原料,20221202,40.19,39.9567,40.032,39.218,38.594,38.1395,37.5227,36.8926,37.2192,37.6487,37.9557,,,,0,0,0,0,0,1,0,1
600528.SH,中铁工业,运输设备,20221202,8.0,8.04,8.06,8.017,7.93,7.8825,7.7883,7.7072,7.7857,7.8625,7.9499,8.0326,8.0201,8.0494,0,0,0,0,0,1,0,1
832566.BJ,梓橦宫,,20221202,7.07,7.1167,7.198,7.333,7.306,7.2635,7.155,7.1334,7.0915,7.0771,7.0627,7.1498,7.2481,7.2205,0,0,1,0,0,0,0,1
688004.SH,博汇科技,软件服务,20221202,24.07,23.0367,22.74,22.911,23.324,23.4105,23.1477,22.2432,22.246,22.7319,23.1954,23.5463,23.5298,25.3333,1,0,0,0,0,0,0,1
600567.SH,山鹰国际,造纸,20221202,2.54,2.5267,2.524,2.511,2.4987,2.477,2.4403,2.4334,2.467,2.5079,2.543,2.5938,2.6169,2.7006,0,0,0,0,0,1,0,1
001332.SZ,锡装股份,专用机械,20221202,71.0,69.2667,69.3975,71.7156,70.9104,70.769,70.173,,,,,,,,0,0,0,0,0,1,0,1
600523.SH,贵航股份,汽车配件,20221202,19.26,19.3867,19.21,19.459,19.7193,19.888,19.6483,19.3808,19.9312,20.6301,21.4504,22.2121,21.797,21.8204,0,0,0,0,0,0,1,1
836395.BJ,朗鸿科技,,20221202,15.85,15.8533,15.846,15.923,15.9093,15.905,15.8813,15.5431,15.4788,,,,,,0,0,0,0,0,1,0,1
301176.SZ,逸豪新材,元器件,20221202,19.64,19.5967,19.53,19.316,19.1027,18.9595,18.6843,,,,,,,,0,0,0,0,0,1,0,1
301216.SZ,万凯新材,化工原料,20221202,29.99,29.83,29.73,29.823,30.1193,30.209,30.273,30.083,30.7145,31.3963,31.7527,31.5434,31.0753,,0,0,0,0,0,1,0,1
832876.BJ,慧为智能,,20221202,7.9,7.8967,7.8,7.874,7.9993,,,,,,,,,,0,0,0,0,0,1,0,1
000859.SZ,国风新材,塑料,20221202,5.95,5.92,5.922,5.924,5.9127,5.8785,5.7987,5.7306,5.7948,5.9675,6.1304,6.1884,6.08,6.2323,0,0,0,0,0,1,0,1
600545.SH,卓郎智能,纺织机械,20221202,3.12,3.0833,3.066,3.046,3.0527,3.0615,3.0353,3.0308,3.0917,3.2152,3.3077,3.4303,3.4323,3.3532,0,0,1,0,0,0,0,1
688010.SH,福光股份,元器件,20221202,21.9,21.8033,21.732,21.989,22.1687,22.242,22.0147,21.456,21.4967,22.0171,22.4453,22.939,22.6855,23.0372,0,0,0,0,0,0,1,1
001318.SZ,阳光乳业,乳制品,20221202,17.23,15.71,15.062,14.524,14.464,14.371,14.0627,14.3052,14.5408,15.0007,15.3986,16.4473,,,0,0,0,0,0,0,1,1
688002.SH,睿创微纳,通信设备,20221202,40.13,40.44,40.634,41.999,42.9553,43.3865,43.9593,41.9516,42.176,43.3199,43.147,41.8986,41.1407,43.6852,0,0,0,1,0,0,0,1
301139.SZ,元道通信,通信设备,20221202,28.76,28.66,28.666,28.519,28.3673,28.2185,27.798,27.2892,27.7397,28.4855,29.3676,,,,0,0,0,0,0,1,0,1
605580.SH,恒盛能源,供气供热,20221202,12.52,12.58,12.632,12.511,12.4833,12.4145,12.217,12.0466,12.1695,12.4089,12.5254,12.6703,12.5157,12.6809,1,0,0,0,0,0,0,1
301115.SZ,建科股份,建筑工程,20221202,28.1,27.9433,27.8238,27.2531,26.9845,26.6947,26.0384,25.8601,26.5682,,,,,,0,0,0,0,0,1,0,1
000850.SZ,华茂股份,纺织,20221202,3.68,3.6533,3.622,3.583,3.576,3.5475,3.5013,3.5212,3.572,3.6152,3.6386,3.6716,3.6693,3.8935,1,0,0,0,0,0,0,1
001317.SZ,三羊马,仓储物流,20221202,40.81,40.09,40.848,40.604,39.606,39.0225,37.9787,38.7188,39.9333,40.3037,40.8391,43.1113,45.5662,47.7354,0,0,0,0,0,0,1,1
001896.SZ,豫能控股,火力发电,20221202,5.64,5.6833,5.696,5.636,5.5927,5.561,5.474,5.441,5.539,5.6883,5.752,5.972,5.8178,5.8514,0,0,0,0,0,0,1,1
001872.SZ,招商港口,港口,20221202,15.0,14.9933,14.946,14.77,14.696,14.599,14.4003,14.5634,14.7742,14.9797,15.0541,15.0638,15.0386,15.241,0,0,0,0,0,1,0,1
301119.SZ,正强股份,汽车配件,20221202,29.0,29.0033,28.642,28.715,28.9513,29.1515,28.968,28.6512,29.5127,30.1087,30.5689,30.7251,30.3726,30.7443,0,0,0,0,0,0,1,1
301199.SZ,迈赫股份,专用机械,20221202,22.97,22.4567,22.252,22.349,22.6693,22.87,22.9453,24.0166,23.925,24.4031,25.379,26.3461,24.9304,25.6386,0,0,0,0,0,0,1,1
001330.SZ,博纳影业,影视音像,20221202,10.75,10.6567,10.616,10.363,10.5653,10.5335,10.047,9.9272,10.1718,,,,,,0,0,0,0,0,0,1,1
301122.SZ,采纳股份,医疗保健,20221202,63.48,62.23,61.256,60.9,60.3947,59.31,58.5707,60.1902,61.8922,65.6844,67.0901,69.0677,67.3066,67.9142,0,0,0,0,0,0,1,1
001339.SZ,智微智能,IT设备,20221202,22.94,22.78,22.61,23.122,23.5393,24.0465,24.058,23.358,23.8393,,,,,,0,0,0,0,0,1,0,1
301127.SZ,天源环保,环境保护,20221202,11.46,11.1867,11.068,11.066,11.2033,11.256,11.2403,11.103,11.261,11.2481,11.2493,11.2528,11.2362,12.0266,1,0,0,0,0,0,0,1
832662.BJ,方盛股份,,20221202,8.77,9.0133,9.18,,,,,,,,,,,,0,0,0,0,0,1,0,1
301205.SZ,联特科技,通信设备,20221202,43.93,42.9767,42.89,43.912,44.3353,44.179,43.4483,42.878,,,,,,,0,0,0,0,0,1,0,1
301135.SZ,瑞德智能,元器件,20221202,25.52,25.2367,25.114,25.331,25.2847,25.263,24.9857,24.8126,24.8088,25.4857,26.2241,26.4863,26.0378,,0,0,0,0,0,1,0,1
605369.SH,拱东医疗,医疗保健,20221202,110.46,110.45,111.75,109.755,108.368,109.341,110.666,111.6768,113.96,116.8705,118.5252,119.6983,117.5749,121.8357,0,0,0,0,0,0,1,1
605376.SH,博迁新材,小金属,20221202,49.8,50.7867,50.588,50.737,51.5773,51.773,50.9187,49.1792,48.9112,50.0685,50.2254,51.0914,49.8471,50.3689,0,0,0,0,0,0,1,1
301230.SZ,泓博医药,生物制药,20221202,48.3,48.1933,48.366,49.167,51.036,51.66,,,,,,,,,0,0,0,0,0,1,0,1
605555.SH,德昌股份,家用电器,20221202,22.01,21.9033,21.782,21.791,22.026,22.0955,21.809,22.2762,22.9568,24.1013,25.0004,24.935,24.4413,23.7347,0,0,1,0,0,0,0,1
836270.BJ,天铭科技,,20221202,14.75,14.71,14.654,14.714,14.7453,14.7575,14.7577,15.0876,,,,,,,0,0,0,0,0,1,0,1
688680.SH,海优新材,塑料,20221202,156.87,147.2633,142.512,143.403,146.5387,152.478,153.98,160.8038,166.4728,177.5467,183.3362,187.1198,189.3444,193.7429,0,0,0,0,0,0,0,0
605066.SH,天正电气,电气设备,20221202,8.08,8.0267,8.0,8.003,8.0147,8.0135,7.9133,7.775,7.8418,8.0841,8.2389,8.4337,8.3789,8.6741,0,0,0,0,0,0,0,0
836260.BJ,中寰股份,,20221202,5.7,5.6933,5.698,5.712,5.6987,5.7,5.7207,5.8064,5.8208,5.8752,5.9333,6.0564,6.1461,6.3339,0,0,0,0,0,0,0,0
603948.SH,建业股份,化工原料,20221202,23.46,23.32,23.206,23.357,23.4993,23.593,23.4983,23.3516,23.662,24.464,24.7718,25.6487,25.6175,25.7518,0,0,0,0,0,0,0,0
605069.SH,正和生态,环境保护,20221202,10.07,10.0533,10.066,10.075,10.104,9.978,9.7593,9.6414,9.7663,9.9755,10.132,10.4786,10.686,11.5896,0,0,0,0,0,0,0,0
603897.SH,长城科技,电气设备,20221202,22.76,22.5067,22.252,22.246,22.4167,22.6425,23.1547,23.6193,24.1987,25.8117,27.5521,28.3053,27.4808,28.8095,0,0,0,0,0,0,0,0
836871.BJ,派特尔,,20221202,5.66,5.66,5.662,5.702,5.6933,5.6925,5.6853,5.9602,5.9223,5.9532,6.0252,,,,0,0,0,0,0,0,0,0
688619.SH,罗普特,软件服务,20221202,12.04,11.9067,11.898,12.045,12.2167,12.2525,12.129,11.842,11.969,12.3509,12.6694,12.9493,13.0099,14.105,0,0,0,0,0,0,0,0
688613.SH,奥精医疗,医疗保健,20221202,25.24,25.0467,24.928,25.437,26.0553,26.507,26.846,25.8656,25.8522,26.4524,26.7462,27.3147,27.7408,31.0178,0,0,0,0,0,0,0,0
605081.SH,太和水,环境保护,20221202,16.99,16.8733,16.792,16.774,16.828,16.778,16.6233,17.07,17.293,17.4263,17.407,17.3152,17.1986,17.5374,0,0,0,0,0,0,0,0
603956.SH,威派格,专用机械,20221202,8.35,8.3133,8.258,8.274,8.378,8.4775,8.5167,8.7508,8.9305,9.3311,9.5208,9.7713,9.8371,10.901,0,0,0,0,0,0,0,0
688669.SH,聚石化学,化工原料,20221202,22.88,22.73,22.596,22.649,22.7153,22.709,23.0503,23.6598,24.2445,24.9287,25.2722,25.3003,24.8769,25.9137,0,0,0,0,0,0,0,0
605080.SH,浙江自然,纺织,20221202,45.15,43.83,43.774,44.483,44.964,45.284,44.864,46.5076,48.636,51.2947,52.6821,54.5799,57.1753,58.0722,0,0,0,0,0,0,0,0
688555.SH,*ST泽达,软件服务,20221202,6.0,6.0267,6.042,7.462,9.1293,9.892,10.534,11.0948,11.5427,12.0501,12.3064,12.6489,12.8987,15.2502,0,0,0,0,0,0,0,0
688701.SH,卓锦股份,环境保护,20221202,9.63,9.54,9.56,9.748,9.8927,9.9875,10.0257,10.0456,10.3448,10.8123,10.9477,11.0449,11.0577,11.5765,0,0,0,0,0,0,0,0
603669.SH,灵康药业,化学制药,20221202,6.08,6.0767,6.092,6.271,6.3513,6.291,6.0693,5.891,5.895,5.9491,6.0331,6.1447,6.1219,6.4889,0,0,0,0,0,0,0,0
603686.SH,福龙马,环境保护,20221202,9.27,9.2533,9.208,9.208,9.24,9.2455,9.1673,9.0546,9.1463,9.3895,9.5506,9.651,9.6049,10.0653,0,0,0,0,0,0,0,0
688609.SH,九联科技,家用电器,20221202,7.5,7.3367,7.276,7.362,7.5633,7.6555,7.719,7.6016,7.715,7.9889,8.1949,8.2565,8.1951,8.5405,0,0,0,0,0,0,0,0
836149.BJ,旭杰科技,,20221202,4.32,4.3333,4.33,4.328,4.328,4.3445,4.3657,4.425,4.4493,4.5517,4.6566,4.8661,4.984,5.4713,0,0,0,0,0,0,0,0
688607.SH,康众医疗,医疗保健,20221202,20.98,20.8933,20.944,21.726,22.472,22.4355,22.2977,22.3672,22.941,24.1387,25.2949,25.8374,24.4333,24.9221,0,0,0,0,0,0,0,0
836239.BJ,长虹能源,,20221202,26.7,26.6933,26.528,25.818,25.2973,25.0295,24.7593,25.1358,26.1077,27.6445,28.8732,31.8099,33.3149,37.3557,0,0,0,0,0,0,0,0
688455.SH,科捷智能,机械基件,20221202,15.19,15.1867,15.06,15.217,15.4967,15.5625,15.3163,15.0992,,,,,,,0,0,0,0,0,0,0,0
688505.SH,复旦张江,化学制药,20221202,9.33,9.3233,9.334,9.393,9.5187,9.5225,9.3713,9.0146,9.0402,9.1256,9.2658,9.4485,9.4673,10.0225,0,0,0,0,0,0,0,0
603666.SH,亿嘉和,专用机械,20221202,38.27,38.2167,38.318,38.744,38.9953,38.4065,38.261,39.8672,40.9842,44.0153,48.3568,52.2346,51.3689,52.8602,0,0,0,0,0,0,0,0
688553.SH,汇宇制药-W,化学制药,20221202,18.67,18.5433,18.486,18.538,18.976,19.1485,19.1277,19.2008,19.4765,20.0317,20.5423,21.4218,21.6075,23.2457,0,0,0,0,0,0,0,0
605006.SH,山东玻纤,玻璃,20221202,9.02,9.0,8.94,8.867,8.862,8.8375,8.7613,8.7838,8.9257,9.1351,9.3051,9.694,9.7533,9.8325,0,0,0,0,0,0,0,0
836675.BJ,秉扬科技,,20221202,5.0,5.0067,5.004,5.0,5.0213,5.0305,4.9963,5.0644,5.09,5.1277,5.1488,5.2407,5.3219,5.5844,0,0,0,0,0,0,0,0
603912.SH,佳力图,专用机械,20221202,10.46,10.35,10.266,10.303,10.4827,10.6185,10.71,10.4376,10.691,10.9941,11.0654,11.1235,11.0706,11.8173,0,0,0,0,0,0,0,0
603976.SH,正川股份,医疗保健,20221202,22.66,22.45,22.376,22.348,22.58,22.5595,22.3307,22.165,22.5917,23.2136,23.338,23.4544,23.2226,24.3924,0,0,0,0,0,0,0,0
605028.SH,世茂能源,供气供热,20221202,17.94,17.8767,17.884,17.678,17.6173,17.554,17.4157,17.2676,17.5642,17.9702,18.2575,18.3476,18.113,18.6056,0,0,0,0,0,0,0,0
603977.SH,国泰集团,化工原料,20221202,8.49,8.4633,8.426,8.415,8.4713,8.518,8.4773,8.5044,8.6135,8.7051,8.7291,8.7073,8.6341,8.7659,0,0,0,0,0,0,0,0
603916.SH,苏博特,化工原料,20221202,17.23,17.3933,17.538,16.811,16.7067,16.456,16.0813,16.426,16.8337,17.5936,18.1616,19.404,20.1186,20.6902,0,0,0,0,0,0,0,0
603909.SH,建发合诚,建筑工程,20221202,12.3,12.3567,12.434,12.496,12.512,12.453,12.2747,11.8788,11.9832,12.1885,12.381,12.7354,13.1677,13.8824,0,0,0,0,0,0,0,0
605018.SH,长华集团,汽车配件,20221202,11.33,11.3233,11.206,11.261,11.4253,11.552,11.553,11.4516,11.8538,12.4239,12.9906,13.59,13.8139,14.7801,0,0,0,0,0,0,0,0
605005.SH,合兴股份,汽车配件,20221202,16.53,16.5633,16.598,17.012,16.9627,16.8485,16.4473,16.3412,16.4763,16.8056,17.1799,17.2662,16.9803,17.3154,0,0,0,0,0,0,0,0
688660.SH,电气风电,电气设备,20221202,6.69,6.67,6.64,6.599,6.5927,6.6095,6.675,6.7878,6.936,7.2655,7.5993,7.997,7.9574,8.3858,0,0,0,0,0,0,0,0
688656.SH,浩欧博,医疗保健,20221202,34.45,34.0167,34.722,36.186,37.134,37.1755,37.088,35.3622,35.2475,35.8897,36.0353,36.7088,36.6079,38.0941,0,0,0,0,0,0,0,0
837821.BJ,则成电子,,20221202,9.83,9.88,9.892,9.947,9.7727,9.67,9.563,9.9926,9.9867,10.032,10.0898,,,,0,0,0,0,0,0,0,0
688519.SH,南亚新材,元器件,20221202,22.27,22.1833,22.15,22.546,22.9927,22.4525,21.7283,21.1876,21.4195,22.4117,23.3616,24.4028,24.9019,27.2826,0,0,0,0,0,0,0,0
603986.SH,兆易创新,半导体,20221202,98.7,100.3933,100.268,100.105,100.712,97.6875,93.8683,93.265,96.4783,100.9057,104.6037,111.1308,115.3559,122.7267,0,0,0,0,0,0,0,0
835985.BJ,海泰新能,,20221202,10.13,10.1667,10.19,10.362,10.4453,10.63,10.6327,10.713,10.8265,11.3829,,,,,0,0,0,0,0,0,0,0
688690.SH,纳微科技,化工原料,20221202,60.42,59.73,58.776,58.383,60.2993,60.8995,60.4807,63.2962,65.8807,68.4739,69.8939,71.4599,71.4404,72.2777,0,0,0,0,0,0,0,0
688589.SH,力合微,半导体,20221202,35.53,35.43,35.57,36.763,37.3813,37.297,36.7223,34.8748,34.9917,36.0599,36.5822,37.8882,37.7138,39.2543,0,0,0,0,0,0,0,0
688511.SH,天微电子,元器件,20221202,30.85,30.44,30.088,30.733,31.45,31.685,31.864,31.0424,31.1535,32.2923,33.3317,34.1793,34.0631,35.9971,0,0,0,0,0,0,0,0
688606.SH,奥泰生物,医疗保健,20221202,119.12,119.71,119.222,119.539,118.6327,118.059,115.9723,112.7414,113.0312,114.2892,115.3774,117.5108,120.4131,126.2239,0,0,0,0,0,0,0,0
872925.BJ,锦好医疗,,20221202,15.1,15.0967,15.064,15.162,15.222,15.2465,15.3023,15.438,15.5228,15.6633,15.7147,15.8371,15.8578,16.0205,0,0,0,0,0,0,0,0
603900.SH,莱绅通灵,服饰,20221202,6.71,6.6467,6.598,6.548,6.5393,6.5185,6.3743,6.3788,6.5333,6.6815,6.7643,6.8039,6.756,7.0679,0,0,0,0,0,0,0,0
836263.BJ,中航泰达,,20221202,5.23,5.2367,5.248,5.26,5.2587,5.2605,5.2713,5.4031,5.4282,5.4617,5.4945,5.6166,5.7706,5.9685,0,0,0,0,0,0,0,0
605056.SH,咸亨国际,电器仪表,20221202,13.51,13.5433,13.48,13.452,13.45,13.412,13.2383,13.0506,13.2117,13.7603,13.9737,14.0837,13.7988,13.9927,0,0,0,0,0,0,0,0
605055.SH,迎丰股份,纺织,20221202,6.41,6.32,6.274,6.25,6.2447,6.2185,6.1417,6.1398,6.2103,6.3059,6.3759,6.4339,6.4576,6.7288,0,0,0,0,0,0,0,0
688601.SH,力芯微,半导体,20221202,66.39,66.5,66.066,67.642,68.888,68.373,67.2437,68.2238,70.1204,72.9771,74.7159,80.294,83.662,88.7887,0,0,0,0,0,0,0,0
688689.SH,银河微电,元器件,20221202,24.6,24.4133,24.2,24.593,25.1527,25.21,25.1047,24.654,25.0602,26.158,26.9887,27.7049,27.579,29.2388,0,0,0,0,0,0,0,0
837046.BJ,亿能电力,,20221202,5.99,5.9933,5.982,5.99,5.9893,6.0345,6.093,,,,,,,,0,0,0,0,0,0,0,0
838030.BJ,德众汽车,,20221202,3.32,3.3233,3.32,3.327,3.3327,3.341,3.3353,3.4102,3.3998,3.4297,3.5067,3.6667,3.7344,3.9802,0,0,0,0,0,0,0,0
836720.BJ,吉冈精密,,20221202,12.07,11.9833,11.882,11.814,11.8073,11.778,11.512,11.4304,11.6265,12.0689,12.3956,12.7423,12.851,13.5385,0,0,0,0,0,0,0,0
837092.BJ,汉鑫科技,,20221202,13.95,13.9267,13.902,13.974,13.9993,13.956,13.915,14.1804,14.2998,14.5384,14.7844,15.2602,15.1805,16.9752,0,0,0,0,0,0,0,0
688550.SH,瑞联新材,化工原料,20221202,51.37,50.96,50.838,51.444,51.5647,51.138,51.1043,53.322,55.0607,58.0601,60.1556,62.4021,64.0228,64.1314,0,0,0,0,0,0,0,0
603987.SH,康德莱,医疗保健,20221202,15.43,14.8833,14.732,14.792,15.0453,14.981,14.8397,14.9394,15.0787,15.4839,15.7942,16.4839,16.4313,17.2022,0,0,0,0,0,0,0,0
688509.SH,正元地信,软件服务,20221202,4.62,4.49,4.46,4.522,4.5567,4.5525,4.535,4.4352,4.4615,4.5543,4.6453,4.806,4.8372,5.061,0,0,0,0,0,0,0,0
835508.BJ,殷图网联,,20221202,6.7,6.6833,6.682,6.721,6.768,6.7995,6.8163,6.9362,6.9407,6.9557,6.9938,7.1259,7.1625,7.7315,0,0,0,0,0,0,0,0
837212.BJ,智新电子,,20221202,7.43,7.3967,7.392,7.417,7.4033,7.416,7.3757,7.401,7.3988,7.5196,7.6362,7.9217,8.0153,8.8736,0,0,0,0,0,0,0,0
688696.SH,极米科技,家用电器,20221202,193.43,187.9,184.244,183.009,185.7813,185.234,182.194,191.8302,203.2137,225.4733,246.7869,263.5428,265.5482,269.2785,0,0,0,0,0,0,0,0
603919.SH,金徽酒,白酒,20221202,23.83,23.2233,22.982,22.692,22.79,22.7095,22.2513,22.9526,23.5318,24.6272,25.5174,27.2515,27.8787,28.4071,0,0,0,0,0,0,0,0
603816.SH,顾家家居,家居用品,20221202,37.58,36.9267,36.648,35.776,35.8593,35.149,34.0087,35.609,37.2767,38.9301,40.035,42.828,43.5115,44.8369,0,0,0,0,0,0,0,0
871981.BJ,晶赛科技,,20221202,12.87,12.91,12.9,13.161,13.1567,13.0765,13.1203,13.92,14.3665,15.0352,15.5441,16.3266,16.6228,18.2249,0,0,0,0,0,0,0,0
688199.SH,久日新材,化工原料,20221202,34.94,34.6833,34.454,34.779,34.7413,34.547,34.557,34.484,35.1102,36.5321,37.4582,37.7917,37.3199,37.5363,0,0,0,0,0,0,0,0
688012.SH,中微公司,半导体,20221202,99.24,99.3233,99.048,99.961,101.9307,103.1975,104.5827,103.0476,106.8812,112.1015,115.5213,116.2322,114.9985,115.8385,0,0,0,0,0,0,0,0
603856.SH,东宏股份,塑料,20221202,11.77,11.7233,11.662,11.623,11.626,11.6065,11.4417,11.9608,12.2803,12.5195,12.6748,12.7983,12.9443,13.362,0,0,0,0,0,0,0,0
688026.SH,洁特生物,塑料,20221202,30.68,29.79,29.196,29.102,29.2407,29.4495,29.84,29.7036,30.4983,31.9324,33.6427,36.7041,37.4437,39.4333,0,0,0,0,0,0,0,0
688035.SH,德邦科技,半导体,20221202,62.47,61.6267,63.876,68.364,72.2293,75.2835,77.8583,76.8052,,,,,,,0,0,0,0,0,0,0,0
831305.BJ,海希通讯,,20221202,7.43,7.45,7.412,7.369,7.37,7.3615,7.2943,7.4706,7.5387,7.6333,7.7186,7.8205,8.0355,8.6267,0,0,0,0,0,0,0,0
831370.BJ,新安洁,,20221202,3.02,3.0167,3.01,3.006,2.9993,2.9935,2.966,2.9792,2.9902,2.9952,3.0119,3.0568,3.1044,3.3674,0,0,0,0,0,0,0,0
831445.BJ,龙竹科技,,20221202,7.0,7.0067,7.012,7.023,7.0313,7.09,6.8783,7.153,7.2628,7.4552,7.4979,8.0621,8.5509,9.2672,0,0,0,0,0,0,0,0
688251.SH,井松智能,专用机械,20221202,36.07,35.2633,34.856,35.383,35.2413,35.22,35.1517,34.5928,35.3375,37.0025,38.5671,39.3572,,,0,0,0,0,0,0,0,0
688038.SH,中科通达,软件服务,20221202,13.33,13.06,12.98,13.347,13.608,13.6675,13.617,13.2252,13.3213,13.5303,13.5572,13.5158,13.4063,14.0653,0,0,0,0,0,0,0,0
688041.SH,海光信息,半导体,20221202,43.25,42.4667,42.286,43.374,44.354,44.9085,43.9243,46.5212,48.1457,49.6247,,,,,0,0,0,0,0,0,0,0
831768.BJ,拾比佰,,20221202,5.6,5.63,5.63,5.656,5.642,5.6155,5.5653,5.6576,5.6818,5.7325,5.7838,5.8471,5.9059,6.5943,0,0,0,0,0,0,0,0
688191.SH,智洋创新,软件服务,20221202,14.4,14.31,14.418,14.636,14.686,14.7035,14.548,14.1416,14.2168,14.9296,15.6308,16.0863,15.8457,15.9863,0,0,0,0,0,0,0,0
688049.SH,炬芯科技,半导体,20221202,28.94,28.8967,29.298,30.251,31.0687,31.2675,31.3037,30.5784,31.0138,32.2413,33.3053,34.0595,33.6576,35.8937,0,0,0,0,0,0,0,0
603836.SH,海程邦达,仓储物流,20221202,16.38,16.3133,16.204,16.078,16.0667,16.0115,16.045,16.4462,16.8807,17.1107,17.1761,17.3534,17.4811,18.4248,0,0,0,0,0,0,0,0
870436.BJ,大地电气,,20221202,7.48,7.4767,7.462,7.514,7.5533,7.5585,7.516,7.7588,7.8578,8.1083,8.3942,8.7792,8.8225,9.8343,0,0,0,0,0,0,0,0
831039.BJ,国义招标,,20221202,4.93,4.9067,4.906,4.926,4.9167,4.9185,4.88,4.8554,4.825,4.8503,4.9304,5.0902,5.2132,5.6696,0,0,0,0,0,0,0,0
688216.SH,气派科技,半导体,20221202,25.35,25.1367,25.072,25.729,26.372,26.4545,26.4917,26.1028,26.6482,27.8209,28.1902,27.8696,27.2,29.8948,0,0,0,0,0,0,0,0
688006.SH,杭可科技,电气设备,20221202,47.6,47.09,46.426,46.743,47.4373,48.294,49.9397,51.1926,52.3765,55.8717,58.5883,61.5874,59.9536,60.707,0,0,0,0,0,0,0,0
688005.SH,容百科技,电气设备,20221202,77.12,77.3767,76.366,76.564,78.39,80.754,80.8257,82.2372,85.0425,90.0808,97.696,105.9407,103.3403,108.8237,0,0,0,0,0,0,0,0
830964.BJ,润农节水,,20221202,3.32,3.3167,3.312,3.319,3.3187,3.3195,3.2927,3.3108,3.33,3.3581,3.3662,3.4158,3.4582,3.6591,0,0,0,0,0,0,0,0
605599.SH,菜百股份,黄金,20221202,9.75,9.6533,9.542,9.411,9.424,9.4135,9.291,9.242,9.3638,9.582,9.7917,10.035,10.0709,10.3894,0,0,0,0,0,0,0,0
688225.SH,亚信安全,软件服务,20221202,18.63,18.4133,18.302,18.729,19.2647,19.383,19.3367,18.738,18.8758,19.1945,19.4795,19.9144,19.9993,21.6069,0,0,0,0,0,0,0,0
603659.SH,璞泰来,化工原料,20221202,57.25,56.4667,55.456,55.382,55.8633,56.396,55.2527,56.6172,57.5637,59.6364,62.056,66.8455,66.3247,66.4437,0,0,0,0,0,0,0,0
688229.SH,博睿数据,软件服务,20221202,38.36,36.9167,36.802,37.521,38.3747,38.654,38.39,36.7904,36.773,36.916,37.1773,38.0373,38.4407,41.2338,0,0,0,0,0,0,0,0
839790.BJ,联迪信息,,20221202,6.88,6.8767,6.886,6.933,6.954,6.979,6.9833,7.336,7.4273,,,,,,0,0,0,0,0,0,0,0
605389.SH,长龄液压,机械基件,20221202,24.89,24.8533,24.764,24.951,25.1567,25.107,24.8963,24.481,24.7093,25.4747,26.0583,26.1869,25.7871,26.6299,0,0,0,0,0,0,0,0
688230.SH,芯导科技,半导体,20221202,61.0,61.2533,61.14,61.755,62.6167,62.5715,62.0043,60.0642,60.7517,62.4116,63.6607,64.1777,63.3527,67.3009,0,0,0,0,0,0,0,0
688233.SH,神工股份,化工原料,20221202,44.87,44.8533,44.79,45.473,46.556,46.9475,47.2183,45.8416,46.6828,48.4456,49.8662,50.5884,52.357,58.6633,0,0,0,0,0,0,0,0
832885.BJ,星辰科技,,20221202,11.88,11.8967,11.9,11.916,11.9213,11.9145,11.934,12.2776,12.507,12.8568,13.1728,13.5643,13.4759,13.8997,0,0,0,0,0,0,0,0
605358.SH,立昂微,半导体,20221202,47.29,46.7667,46.334,46.791,46.9747,46.673,45.755,45.7056,46.6008,48.9592,50.7819,53.7148,54.4748,57.7189,0,0,0,0,0,0,0,0
605336.SH,帅丰电器,家用电器,20221202,16.36,16.1733,16.064,15.893,15.9453,15.8685,15.6033,16.0356,16.2678,16.6696,17.0699,17.9176,18.228,18.4929,0,0,0,0,0,0,0,0
