ts_code,industry,name,trade_date,ma1,ma3,ma5,ma10,ma15,ma20,ma30,ma45,ma60,score1_3,score1_5,score1_10,score3_5,score3_10,score3_15,score3_20,score3_30,score5_10,score5_20,score5_30,week_score,month_score,turnover_rate_score
603006.SH,汽车配件,联明股份,20221202,0.5619,0.9171333333333332,0.8956999999999999,0.82607,0.8566599999999999,0.88992,1.1553633333333333,0.9951177777777777,0.9393116666666667,0.6126699134985826,0.6273305794350788,0.680208699020664,1.0239291429422053,1.110236824159373,1.0705919890427162,1.0305795277478125,0.7938051233522498,1.0842906775454864,1.0064949658396258,0.7752539605145856,1.1841,0.7559,26.5489
300733.SZ,汽车配件,西菱动力,20221202,0.6373,1.1954333333333333,1.39296,1.20818,1.2762933333333335,1.39112,1.4304333333333332,1.3418377777777777,1.4156250000000001,0.5331121211276245,0.45751493223064554,0.527487626015991,0.858196454552416,0.9894496956855214,0.9366446584902112,0.8593315697663274,0.8357141192645586,1.152940786968829,1.0013226752544713,0.973802810337194,1.3611,1.0455,26.5486
002097.SZ,工程机械,山河智能,20221202,0.6672,0.5509666666666667,0.4796,0.44833999999999996,0.4698933333333333,0.50343,0.5422066666666667,0.596571111111111,0.5496416666666667,1.210962550668522,1.39115929941618,1.4881563099433468,1.148804559355018,1.2289036594251388,1.1725356109187903,1.094425573896404,1.0161562012024934,1.069723870277022,0.9526647200206583,0.8845335726844622,1.1499,0.6768,26.5413
003038.SZ,铝,鑫铂股份,20221202,6.3284,4.5544,3.9571000000000005,4.541040000000001,4.8337200000000005,4.6151599999999995,5.0313300000000005,4.778255555555556,4.818431666666666,1.3895134375548919,1.5992519774582394,1.39360146574353,1.1509438730383361,1.002942057326075,0.9422142780301713,0.9868346926217078,0.9052079668795328,0.8714083117523739,0.857413394118514,0.7864918421172931,0.7721,0.8978,26.5412
600790.SH,商品城,轻纺城,20221202,0.7944,1.0355999999999999,1.10476,0.9805299999999999,1.0699533333333333,1.1753649999999998,1.2063133333333331,1.2035399999999998,1.1063766666666668,0.7670915411355737,0.7190702052934574,0.8101740895230132,0.9373981679278757,1.0561635034114203,0.9678926806776619,0.8810880024503027,0.8584834233228514,1.1266967864318278,0.9399292985583203,0.9158151281867067,1.2902,0.8702,26.5405
688571.SH,染料涂料,杭华股份,20221202,0.2397,0.2929333333333333,0.28378000000000003,0.4550599999999999,0.47093333333333326,0.43136,0.42876333333333333,0.37716444444444447,0.3517066666666667,0.8182749203459263,0.8446684051025442,0.5267437261020526,1.0322550332417129,0.6437246370441994,0.6220271800679502,0.6790924826904055,0.6832051870107052,0.6236100733969149,0.6578727744807122,0.6618569684907759,0.4531,1.1871,26.5402
600219.SH,铝,南山铝业,20221202,0.6691,0.6881,0.5866,0.49506000000000006,0.5523333333333335,0.610865,0.6173066666666668,0.658451111111111,0.7459933333333333,0.9723877343409388,1.1406409819297647,1.351553347069042,1.1730310262529833,1.3899325334302912,1.2458056729028362,1.1264354644643253,1.1146809797399455,1.1849068799741445,0.9602776390855591,0.950257030541276,1.4537,0.9496,26.5382
300497.SZ,化学制药,富祥药业,20221202,1.4834,2.0419666666666667,2.47946,3.01259,3.0041799999999994,3.2773700000000003,3.027246666666667,2.740482222222222,2.5179450000000005,0.7264565206745132,0.5982754309406081,0.4924002270471588,0.8235529779333672,0.6778110086890904,0.6797084950524493,0.6230503930488979,0.6745293302825228,0.8230326728828019,0.7565395423769669,0.8190478917035721,0.6993,1.2671,26.5348
300778.SZ,建筑工程,新城市,20221202,0.7351,1.0162666666666667,1.2258,1.1950999999999998,1.1727866666666664,1.203935,1.1479933333333334,1.1898288888888886,1.3250533333333334,0.7233337706638677,0.5996899983684124,0.6150949711321229,0.8290640126176102,0.8503611971104232,0.8665400925431168,0.8441208758501636,0.8852548504927438,1.0256882269266172,1.0181612794710677,1.0677762356343532,1.0527,0.9987,26.5325
601901.SH,证券,方正证券,20221202,0.2209,0.32136666666666663,0.35556,0.31332,0.3801533333333334,0.44421,0.45540999999999987,0.3679755555555556,0.3463083333333333,0.6873768281298621,0.621273484081449,0.7050300012766502,0.9038324520943488,1.0256819439125069,0.8453606439506863,0.723456623368827,0.7056644928013586,1.1348142474147835,0.8004322280002701,0.7807470191695397,1.3116,1.3256,26.5252
600550.SH,电气设备,保变电气,20221202,0.4004,0.49249999999999994,0.5034,0.70183,0.6595333333333333,0.6157799999999999,0.66693,0.5984377777777777,0.5898716666666668,0.8129949238578681,0.7953913388955105,0.5705085277061397,0.978347238776321,0.7017368878503341,0.7467401192762558,0.799798629380623,0.7384583089679575,0.717267714403773,0.817499756406509,0.7548018532679591,0.5592,0.9614,26.5252
300604.SZ,专用机械,长川科技,20221202,1.6561,2.0582666666666665,2.37732,1.98978,1.9444866666666665,2.1505900000000002,2.230863333333333,2.4823777777777782,2.3872983333333337,0.8046090561637624,0.6966247707502565,0.8323030686809596,0.8657928535774176,1.0344192155246643,1.058514157978284,0.9570706953285686,0.9226323441298511,1.1947652504296957,1.1054268828554024,1.0656502191229404,1.4837,0.727,26.525
688319.SH,生物制药,欧林生物,20221202,0.6775,0.7088666666666666,0.6331,0.6613900000000001,0.7543200000000001,0.88606,0.8893433333333334,0.7985866666666668,0.6806900000000001,0.9557509639800621,1.0701311009319223,1.0243577919230709,1.119675669983678,1.0717831637410098,0.9397426379609006,0.8000210670458735,0.7970674992410129,0.9572264473306217,0.7145114326343589,0.7118735546451876,0.918,1.1256,26.523
603871.SH,仓储物流,嘉友国际,20221202,2.0756,1.2769333333333333,1.02098,1.10706,1.1024133333333332,1.0711750000000002,1.4281566666666665,1.3322311111111111,1.2384899999999999,1.625456823639971,2.0329487355286098,1.8748757971564325,1.2506937778735463,1.1534454621550172,1.1583072289885221,1.1920865715997226,0.8941129241189693,0.9222445034596138,0.9531402431908883,0.7148935574295071,0.8557,0.6166,26.5216
300561.SZ,软件服务,汇金科技,20221202,2.874,2.1088666666666667,2.09172,2.33536,4.0293866666666664,3.896045,3.405643333333333,2.766766666666667,2.3780283333333334,1.3628173110359436,1.3739888704033045,1.2306453822965195,1.0081974005443686,0.903015666392619,0.5233716297600297,0.5412839601869759,0.6192271063812712,0.89567347218416,0.5368829158800784,0.6141923258747981,0.8111,1.8803,26.5216
001267.SZ,建筑工程,汇绿生态,20221202,7.7585,8.659966666666667,7.18836,7.829390000000001,7.557453333333333,7.2107899999999985,7.89962,10.124626666666668,8.84722333333333,0.8959041412784498,1.079314335954237,0.9909456547700394,1.2047207800759376,1.106084467202,1.145884239664508,1.2009733561325,1.0962510432991293,0.9181251668393067,0.996889383826183,0.9099627577022693,0.8486,0.6417,26.5208
301061.SZ,家居用品,匠心家居,20221202,2.5596,1.7842333333333336,1.8118400000000001,1.53488,1.6650733333333332,1.70187,1.7136466666666665,1.7130333333333336,2.2942033333333334,1.434565733181385,1.412707523843165,1.6676222245387262,0.984763187330743,1.162457868584732,1.071564415581296,1.0483957842451737,1.0411909106116781,1.1804440738038153,1.0646171564220535,1.0573008049111643,1.4403,1.007,26.5202
300692.SZ,环境保护,中环环保,20221202,1.6413,1.1216,1.07198,1.06486,1.158026666666667,1.17226,1.1847566666666667,1.18846,1.2410800000000002,1.4633559201141229,1.531091997985037,1.54132937663167,1.046288177018228,1.0532839997746182,0.9685441901165197,0.9567843311210822,0.9466922884305355,1.0066863249629059,0.9144558374422055,0.9048102704634143,1.0135,0.9474,26.5194
688301.SH,医疗保健,奕瑞科技,20221202,0.6459,0.9993666666666666,0.94246,0.7146300000000001,0.7354333333333334,0.9090999999999999,0.97929,1.026557777777778,1.0780133333333333,0.6463093292418532,0.6853341255862319,0.9038243566600898,1.060380988759912,1.398439285597675,1.3588813851244164,1.0992923404099293,1.0205012475024422,1.3188083343828272,1.0366956330436696,0.9623911200972133,1.936,0.7825,26.5068
688766.SH,半导体,普冉股份,20221202,0.8736,1.0217333333333334,1.00966,1.32839,1.9855866666666664,1.736535,1.5534999999999999,1.2795600000000003,1.25702,0.8550176171212319,0.8652417645544045,0.6576381936027824,1.0119578207845545,0.7691516296669905,0.5145750374364588,0.5883747424228901,0.6576976719236134,0.7600629333253036,0.5814221999556588,0.649925973607982,0.613,1.7907,26.5065
603616.SH,水泥,韩建河山,20221202,1.7131,1.8933333333333333,2.04948,1.8711000000000002,1.856406666666667,2.1908399999999997,2.3379233333333334,2.0982511111111113,2.1000466666666666,0.904806338028169,0.8358705622889709,0.9155576933354711,0.9238115684628947,1.0118824933639747,1.0198914749282662,0.8642042930261149,0.809835509291009,1.0953342953342953,0.9354768034178672,0.8766241265396498,1.2108,1.07,26.5039
688480.SH,环境保护,C赛恩斯,20221202,40.1778,43.90566666666666,44.0911,50.25716666666667,50.25716666666667,50.25716666666667,50.25716666666667,50.25716666666667,50.25716666666667,0.9150937236651306,0.9112451265674932,0.7994441920389462,0.9957943137428339,0.8736200143926404,0.8736200143926404,0.8736200143926404,0.8736200143926404,0.8773097037570097,0.8773097037570097,0.8773097037570097,0.5437,,26.5014
000935.SZ,水泥,四川双马,20221202,0.6254,0.6709333333333333,0.5821400000000001,0.54537,0.6374266666666666,0.7102600000000001,0.6680666666666666,0.6255777777777777,0.7408099999999999,0.9321343402225756,1.0743120211632937,1.1467444120505343,1.1525291739673156,1.2302351308897321,1.0525655238772564,0.944630604755066,1.0042909889232612,1.0674221170948166,0.8196153521245741,0.8713801017862491,1.1446,1.3762,26.5007
600595.SH,铝,中孚实业,20221202,0.2156,0.2738,0.28966000000000003,0.26361,0.26925333333333334,0.31762,0.3438166666666667,0.31258888888888886,0.2892366666666667,0.7874360847333821,0.7443209279845335,0.8178748909373696,0.9452461506593937,1.0386555896969005,1.0168862038229176,0.8620363956929664,0.7963546463716127,1.0988202268502714,0.9119702789496884,0.8424838819138106,1.2193,0.9542,26.4998
601069.SH,黄金,西部黄金,20221202,1.65,1.2645333333333333,1.17212,1.0579500000000002,1.1413933333333335,1.4448250000000002,1.4413833333333335,1.3191844444444443,1.276498333333333,1.3048291859974694,1.40770569566256,1.559620019849709,1.0788428943566641,1.1952675772326982,1.1078856835797182,0.8752155682060686,0.8773053663725818,1.1079162531310551,0.8112539580918103,0.813191031763468,1.2419,1.1731,26.4996
301349.SZ,化工原料,信德新材,20221202,4.8898,7.1894,6.893600000000001,7.962599999999999,7.24126,6.992999999999999,7.042446666666667,7.067977777777777,9.738363636363637,0.6801402064149998,0.7093245909249157,0.6140958983246679,1.042909365208309,0.902896038982242,0.9928382629542373,1.0280852280852282,1.0208668010265372,0.8657473689498407,0.985785785785786,0.9788643530136781,0.7633,0.9923,26.4994
002986.SZ,化工原料,宇新股份,20221202,1.2732,1.0716333333333334,1.2983,1.34974,1.3774799999999998,1.3091050000000002,1.3944633333333334,1.4169711111111112,1.2759516666666668,1.1880929422377056,0.9806670261110684,0.9432927823136309,0.8254127191968986,0.7939553790606587,0.7779665282496542,0.8185999849770135,0.7684915821857393,0.9618889563916014,0.9917462693977945,0.9310391811425661,0.9266,0.7796,26.4987
300043.SZ,文教休闲,星辉娱乐,20221202,2.3818,2.531733333333333,2.78496,4.56408,5.6832666666666665,6.180095000000001,4.883366666666668,3.8213399999999997,3.4811233333333336,0.9407783863492735,0.8552366999885098,0.5218576361501114,0.9090734995595388,0.5547083603559388,0.44547150113197803,0.409659290566461,0.5184401471662307,0.610190881842562,0.45063384947966006,0.5702950833100113,0.439,3.089,26.4986
300107.SZ,化工原料,建新股份,20221202,1.1652,1.2273333333333334,1.2824399999999998,1.50163,1.524026666666667,1.441945,1.5340633333333333,1.4455022222222222,1.4302466666666664,0.9493753394894079,0.9085805183868253,0.7759567936176022,0.9570298285559821,0.8173340525517826,0.8053227415093347,0.8511651507743592,0.8000538873883956,0.8540319519455524,0.8893820499394913,0.8359759158139928,0.7452,0.9115,26.4976
601098.SH,出版业,中南传媒,20221202,0.2518,0.32676666666666665,0.37029999999999996,0.33404,0.31226000000000004,0.33607999999999993,0.3533266666666666,0.38719999999999993,0.38872666666666666,0.7705804345608488,0.6799891979476101,0.7538019398874387,0.8824376631559997,0.9782261605396558,1.046457012318794,0.9722883440450688,0.9248287703541577,1.1085498742665547,1.1018209950011904,1.0480386422385328,1.2435,0.7602,26.497
301029.SZ,专用机械,怡合达,20221202,0.8647,0.5871,0.6768799999999999,0.63841,0.6156666666666667,0.597675,0.7271766666666667,0.73364,0.6708566666666669,1.4728325668540285,1.2774790213922707,1.35445873341583,0.867362013946342,0.9196284519352765,0.9536004331348131,0.9823064374450997,0.8073691400072426,1.0602590811547437,1.1325218555234868,0.9308329475184846,1.1282,0.634,26.4951
605499.SH,软饮料,东鹏饮料,20221202,1.3025,0.9557000000000001,0.9494800000000001,0.90553,0.9916199999999998,0.9709550000000002,1.117403333333333,1.0918511111111113,1.0027816666666667,1.3628753793031285,1.3718035135021274,1.438384150718364,1.006550954206513,1.0554040175366914,0.9637764466226985,0.9842886642532351,0.855286512479827,1.0485351120338366,0.9778826001204998,0.8497200354393075,1.102,0.7853,26.4911
688321.SH,化学制药,微芯生物,20221202,0.4446,0.49770000000000003,0.52966,0.5403800000000001,0.5765466666666668,0.6138700000000001,0.65051,0.5891777777777778,0.5394666666666666,0.8933092224231464,0.8394064116603104,0.822754358044339,0.939659404146056,0.9210185425071246,0.8632432182419462,0.8107579780735333,0.7650920047347466,0.9801621081461193,0.8628211184778535,0.8142226868149606,0.9611,1.0035,26.4893
600362.SH,铜,江西铜业,20221202,0.4547,0.5999333333333334,0.5997200000000001,0.54066,0.6014733333333333,0.7717,0.7035500000000001,0.6393022222222222,0.6418233333333333,0.7579175463940436,0.7581871540052022,0.8410091369807272,1.0003557215589496,1.1096314381188426,0.9974396204874698,0.7774178221243143,0.8527230947812285,1.1092368586542376,0.7771413761824545,0.8524198706559591,1.2453,1.4512,26.4865
603066.SH,仓储物流,音飞储存,20221202,1.2787,1.2377333333333334,1.16702,1.18149,1.1906533333333333,1.3005349999999998,1.2854433333333333,1.2585022222222222,1.4076899999999999,1.0330981363783258,1.0956967318469264,1.0822774632032435,1.0605930775250925,1.0476037320107097,1.0395413162521416,0.9517108984635811,0.9628844004532807,0.9877527528798382,0.8973384030418252,0.9078735481662618,0.9758,1.1007,26.4838
300605.SZ,软件服务,恒锋信息,20221202,5.0947,3.253933333333333,3.0101,3.36834,4.1148066666666665,3.97497,4.835556666666666,3.838108888888889,3.220085,1.5657050953717553,1.6925351317231985,1.5125254576438245,1.081005060739953,0.9660347035433873,0.7907864444016,0.8186057588694589,0.6729180439066994,0.8936449408313888,0.7572635768320264,0.6224929635815801,0.8077,0.9143,26.4795
600857.SH,百货,宁波中百,20221202,0.8578,0.9790666666666668,0.9075799999999999,0.80153,0.8480733333333335,0.8732800000000001,0.9842233333333332,1.015906666666667,1.0623583333333335,0.8761405420128012,0.9451508406972389,1.070203236310556,1.078766242828915,1.2214972199002743,1.154459913057833,1.121137168682057,0.994760674237216,1.1323094581612665,1.0392772077684131,0.9221281077804158,1.305,0.8048,26.4746
688171.SH,软件服务,纬德信息,20221202,3.1538,2.2258,2.32036,2.70072,2.888293333333333,2.861385,3.06272,2.6151644444444444,2.5271066666666666,1.416928744720999,1.3591856436070264,1.167762670695222,0.9592477029426468,0.8241505968778696,0.7706280987157353,0.7778750500194836,0.7267396301326925,0.8591634823306378,0.8109219835848724,0.7576141469021,0.7531,1.0742,26.4676
002476.SZ,化工原料,宝莫股份,20221202,3.0979,2.2407333333333335,2.04934,1.7986599999999995,1.697393333333333,1.770915,1.8196533333333333,2.7566444444444445,2.5137966666666665,1.3825384546725774,1.511657411654484,1.7223377403177926,1.0933926695098586,1.2457792653049127,1.3201025886751845,1.2652969415998698,1.2314067148321293,1.139370420201706,1.157220984632238,1.1262255081553996,1.3239,0.4524,26.4638
000560.SZ,房产服务,我爱我家,20221202,1.8151,2.817733333333333,2.86672,2.32026,2.5931200000000003,2.6708449999999995,2.409173333333334,3.2125933333333334,3.381768333333333,0.6441702550513415,0.6331626388346263,0.7822830200063785,0.9829119458242637,1.2144041328701667,1.08661895065918,1.0549969516513813,1.1695851412379346,1.2355167093342987,1.0733382131872125,1.1899185336048876,1.6161,0.889,26.4614
603936.SH,元器件,博敏电子,20221202,2.7602,3.0065333333333335,2.7949,3.11339,4.303833333333333,3.870355,3.6036033333333335,3.2608888888888896,3.447845,0.9180673200585392,0.9875845289634692,0.8865577393130961,1.0757212541891779,0.9656783548907569,0.6985710413197538,0.7768107404445673,0.8343130625734797,0.8977031467307341,0.722130140516826,0.7755848081688607,0.8144,1.38,26.4611
300316.SZ,专用机械,晶盛机电,20221202,0.566,0.6664666666666667,0.6839999999999999,0.61712,0.7078133333333334,0.668215,0.7486166666666668,0.7207288888888889,0.7555633333333331,0.8492547764329298,0.827485380116959,0.9171635986518019,0.9743664717348929,1.0799628381298072,0.9415853520702255,0.9973835766432461,0.890264265200258,1.108374384236453,1.0236226364268983,0.913685241667965,1.2431,0.8354,26.4606
002402.SZ,元器件,和而泰,20221202,1.9573,1.4791999999999998,1.3656599999999999,1.28097,1.4513733333333334,1.4317749999999998,1.5323999999999998,1.5022800000000003,1.6307916666666669,1.3232152514872906,1.4332264253181612,1.5279827006096942,1.083139287963329,1.1547499160792212,1.0191726456781163,1.0331232211765118,0.9652832158705299,1.0661139605142977,0.9538230518063243,0.8911902897415819,1.1416,0.9337,26.4602
605077.SH,食品,华康股份,20221202,0.6443,0.8545000000000001,0.9066600000000001,1.0020900000000001,0.9232600000000001,0.938,1.0950566666666668,0.9311688888888889,1.0279833333333332,0.7540081919251023,0.7106302252222442,0.642956221497071,0.9424701652218032,0.8527178197567085,0.9255247709204342,0.9109808102345418,0.7803249146923904,0.9047690327216118,0.9665884861407251,0.8279571529022851,0.8261,0.9084,26.4582
002639.SZ,专用机械,雪人股份,20221202,3.6356,4.367066666666666,3.9128,4.96522,6.0568,5.60644,5.233633333333334,4.878724444444445,4.928499999999999,0.8325038927731812,0.9291555919034963,0.7322132755446888,1.1160975942206774,0.8795313534277768,0.7210187998062783,0.7789375551449166,0.8344235043850988,0.7880416174912692,0.6979116872739206,0.7476259322713984,0.6502,1.3941,26.4566
300116.SZ,电气设备,保力新,20221202,1.1227,1.1818666666666666,1.07774,1.0195,1.1614866666666666,1.13862,1.19349,1.3211666666666666,1.2234833333333333,0.949937951263538,1.0417169261602985,1.1012260912211869,1.0966157576657327,1.159261075690698,1.017546477789959,1.0379816503018273,0.9902610551128762,1.057126042177538,0.9465317665243891,0.9030155258946451,1.1212,0.6893,26.4526
688207.SH,软件服务,格灵深瞳-U,20221202,3.3173,3.1247333333333334,2.8186799999999996,3.0279199999999995,3.1466466666666664,3.3312800000000005,3.6491699999999994,3.2627711111111113,3.2876483333333337,1.0616265921358623,1.176898406346233,1.0955705566857779,1.1085803756841266,1.0319735439949977,0.9930359726862672,0.9379978066488956,0.8562860413007161,0.9308964569737642,0.8461252131312886,0.7724167413411818,0.8707,0.9766,26.4488
002324.SZ,塑料,普利特,20221202,2.0418,1.738533333333333,1.5912,1.72271,1.7193266666666667,1.700205,1.8340266666666665,1.8746577777777782,1.9084483333333333,1.174438223790168,1.283182503770739,1.1852256038451043,1.0925925925925923,1.0091851404666676,1.011171039825668,1.0225433599673763,0.9479324182854484,0.92366097602034,0.9358871430209886,0.8675991624985461,0.8582,0.7796,26.4463
002098.SZ,服饰,浔兴股份,20221202,0.5761,0.5957666666666667,0.65838,0.92904,0.8430599999999999,0.9281949999999999,0.8808699999999998,0.7694488888888888,0.7406466666666668,0.9669893134896211,0.8750265803943011,0.6201024713682941,0.9048978806565611,0.6412712764430667,0.7066717275955053,0.6418550699655425,0.6763389225046451,0.7086670111082407,0.7093121596216313,0.7474201641558914,0.5488,1.4405,26.4455
605567.SH,食品,春雪食品,20221202,4.2352,3.791533333333333,3.39114,2.74577,2.85872,2.9787299999999997,2.8900633333333325,3.7069911111111113,5.019276666666667,1.1170151038278269,1.2489015493314932,1.5424452885711477,1.118070422729033,1.3808634129345625,1.3263045465569672,1.272869086266071,1.3119205000121108,1.2350415366181435,1.13845162199998,1.173379130099802,1.6145,0.7682,26.4431
300468.SZ,软件服务,四方精创,20221202,6.9978,5.308466666666667,4.6785,5.103160000000001,7.438866666666668,8.075645000000002,7.471263333333332,6.1464133333333315,5.37005,1.3182337649289813,1.4957358127605003,1.3712679986518155,1.134651419614549,1.0402312815327495,0.7136122886102721,0.6573427468229059,0.710517944533254,0.9167848940656376,0.5793345299353796,0.6261993174737517,0.8464,1.562,26.4361
600501.SH,汽车配件,航天晨光,20221202,1.5498,1.4405333333333334,1.5787200000000001,1.56683,1.7118533333333332,1.65988,1.6876833333333336,1.5506044444444447,1.8104416666666665,1.0758515364679748,0.9816813621161447,0.9891309203934059,0.9124691733387386,0.9193935100383153,0.84150511336641,0.8678539010852191,0.8535566506354865,1.0075885705532828,0.9511048991493362,0.9354361501466506,1.0153,1.1249,26.4326
603813.SH,仓储物流,原尚股份,20221202,0.8912,0.8114666666666667,0.7666999999999999,0.8215299999999999,0.8453999999999999,0.9144499999999999,0.87064,0.8721644444444446,0.9052683333333332,1.0982582977325008,1.1623842441632974,1.0848051805777028,1.058388765705839,0.9877504980544433,0.959861209683779,0.8873822151748776,0.9320346718123067,0.9332586758852386,0.8384274700639729,0.8806165579343931,0.8749,1.1307,26.4317
600292.SH,环境保护,远达环保,20221202,0.3288,0.40926666666666667,0.46336000000000005,0.48721000000000003,0.47219333333333335,0.48664500000000005,0.49143666666666663,0.4652911111111111,0.5155866666666667,0.8033881739697019,0.709599447513812,0.6748629954229182,0.8832585174953959,0.840021072364415,0.8667353767524602,0.8409963457277206,0.8327963589747068,0.9510478027955092,0.9521519793689445,0.9428681891868061,0.9067,1.0507,26.4292
301018.SZ,专用机械,申菱环境,20221202,7.5137,6.228333333333333,5.75122,5.62301,5.278213333333334,5.32411,6.0916033333333335,7.146464444444444,6.737951666666667,1.2063740968691465,1.3064532394865784,1.3362416214803103,1.082958630226862,1.107651121611616,1.1800078814548354,1.1698355844137955,1.0224456505977353,1.0228009553602075,1.0802218586768493,0.9441225380728993,1.0467,0.5985,26.4258
300535.SZ,化工原料,达威股份,20221202,0.951,0.8418,0.8157599999999998,0.8597999999999999,0.8478399999999999,0.86463,0.9305099999999998,0.8815222222222222,0.9736966666666667,1.1297220242337846,1.165784054133569,1.1060711793440337,1.0319211532803767,0.9790648988136778,0.9928760143423289,0.9735956420665487,0.9046651836089887,0.9487787857641311,0.9434787134381178,0.8766805300319179,0.9025,0.9202,26.4257
603727.SH,石油开采,博迈科,20221202,2.5674,3.0744000000000002,2.8491,2.4013600000000004,2.25616,2.24445,2.3913300000000004,3.278093333333333,4.137766666666667,0.8350897736143638,0.9011266715804992,1.0691441516473996,1.0790776034537224,1.2802745111103706,1.3626693142330333,1.3697787876762682,1.285644390360176,1.1864526768164705,1.2693978480251287,1.1914290373975986,1.4584,0.579,26.425
603987.SH,医疗保健,康德莱,20221202,2.5414,1.4023666666666665,1.3465399999999998,1.19957,1.4702933333333335,1.541005,1.6916699999999998,1.5963422222222223,1.39309,1.812222195811842,1.8873557413816153,2.1185924956442723,1.0414593451859333,1.1690578012676764,0.9538006021474171,0.9100338199205497,0.8289835882096784,1.1225189026067672,0.8738063796029214,0.7959826680144473,1.2793,0.8226,26.4248
605138.SH,服饰,盛泰集团,20221202,2.2528,2.380133333333333,1.8546,1.3939899999999998,1.1641199999999998,1.1507450000000001,1.6200033333333337,2.7387266666666665,4.142523333333333,0.9465015965492131,1.2147093712930013,1.6160804596876595,1.2833674826557389,1.707424969571757,2.0445773058905727,2.0683412340121685,1.4692150839195801,1.3304256128092742,1.6116515822358557,1.1448124592336228,1.987,0.3465,26.4246
601177.SH,机械基件,杭齿前进,20221202,0.4781,0.5241333333333333,0.5435399999999999,0.5846399999999999,0.5567466666666667,0.53703,0.5838866666666667,0.5913088888888889,0.6306483333333334,0.9121724751971508,0.8796040769768556,0.8177681992337166,0.9642957893316654,0.8965061120233535,0.9414215921065235,0.9759852025647232,0.8976627884406791,0.9297003284072249,1.0121222278085023,0.9308998321592088,0.8686,0.8108,26.4243
835368.BJ,,连城数控,20221202,0.2622,0.17146666666666666,0.16072,0.16032,0.17777999999999997,0.175675,0.18653999999999996,0.18682,0.18375666666666662,1.5291601866251945,1.6314086610253857,1.6354790419161678,1.0668657706985232,1.069527611443779,0.9644879439007014,0.976044779659409,0.919195168149816,1.00249500998004,0.9148712110431194,0.8615846467245634,1.005,0.944,26.422
000953.SZ,化学制药,河化股份,20221202,2.6425,3.3920999999999997,4.05686,7.485310000000001,7.780840000000001,7.342645,6.827823333333333,5.806331111111112,4.839591666666666,0.7790159488222635,0.6513658346603037,0.3530247912244115,0.8361392801329105,0.4531676042809181,0.4359555009484836,0.46197249083947267,0.4968054729008317,0.5419762174178491,0.5525066239754204,0.5941659298937144,0.3717,1.3932,26.4205
600783.SH,多元金融,鲁信创投,20221202,0.3509,0.4073333333333333,0.52098,0.49517999999999995,0.6023866666666666,0.65623,0.6033299999999999,0.5191933333333334,0.5049583333333334,0.861456628477905,0.6735383316058198,0.708631204814411,0.7818598282723584,0.8225964968967514,0.6761991190597402,0.6207173297979875,0.6751418516124399,1.052102265842724,0.7938984807156028,0.8635075331907912,1.1099,1.4973,26.4148
600273.SH,化工原料,嘉化能源,20221202,0.5345,0.7613666666666666,0.72212,0.6273199999999999,0.6896133333333334,0.6817949999999999,0.7888433333333335,0.7885311111111112,0.8437933333333333,0.7020270566087299,0.740181687254196,0.8520372377733854,1.0543492309680755,1.213681481009161,1.104048645617834,1.1167090792198047,0.9651684111336005,1.1511190461008738,1.0591453442750387,0.9154162423463889,1.356,0.7699,26.4145
301006.SZ,电器仪表,迈拓股份,20221202,1.0402,0.9104333333333333,0.91692,1.05515,1.1955400000000003,1.1692049999999998,1.187686666666667,1.0597955555555556,1.0277416666666666,1.1425328598103468,1.1344501156044149,0.9858313983793773,0.992925591472902,0.8628473044906727,0.7615247782034337,0.778677249356044,0.7665602038697072,0.8689949296308581,0.7842251786470295,0.7720218014852399,0.7683,1.0959,26.406
000007.SZ,其他商业,全新好,20221202,2.3284,2.9828333333333332,3.3435199999999994,3.3776699999999997,3.336513333333333,3.56991,3.55665,3.245720000000001,3.78085,0.7806001005755154,0.6963918265779778,0.6893509431057504,0.8921236700642837,0.8831038358789738,0.8939971267410891,0.8355486086017108,0.8386637238225109,0.9898894800261718,0.9365838354468318,0.9400756329692265,0.98,1.1991,26.4026
300279.SZ,元器件,和晶科技,20221202,1.0497,0.8773333333333334,0.7978000000000001,0.84899,0.8952266666666666,0.93796,0.9305933333333333,0.9111955555555555,0.9724116666666668,1.196466565349544,1.3157432940586613,1.2364103228542151,1.099690816411799,1.0333847669976481,0.9800125107980103,0.935363270644093,0.942767696595004,0.9397048257341076,0.8505693206533328,0.8573025095100618,0.8863,1.0539,26.3984
000571.SZ,煤炭开采,ST大洲,20221202,1.1735,1.4560666666666666,1.39252,1.3084799999999999,1.3544066666666665,1.3659599999999998,1.4995400000000003,1.6018844444444444,1.5955633333333332,0.8059383727851289,0.842716801194956,0.8968421374419174,1.045634293702544,1.1127924512920846,1.0750586972893421,1.0659658164709558,0.9710088871698429,1.0642271949131819,1.0194442004158248,0.9286314469770728,1.1373,0.7402,26.3968
688078.SH,软件服务,龙软科技,20221202,2.2422,3.5411333333333332,3.3327,2.97093,3.09816,3.3584850000000004,4.747936666666667,3.887677777777778,3.494591666666666,0.6331871152361768,0.6727878296876406,0.7547131706233401,1.062541882957762,1.191927555793416,1.142979488900939,1.0543841444381419,0.7458257306156147,1.1217699508234795,0.9923224310961638,0.7019259594167572,1.2773,0.688,26.3913
