trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,ma3,ma_v_3,ma5,ma_v_5,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20,ma30,ma_v_30,ma50,ma_v_50,ma60,ma_v_60,ma75,ma_v_75,ma90,ma_v_90,ma120,ma_v_120,ma150,ma_v_150,ma200,ma_v_200
20111230,000001.SZ,15.59,15.93,16.27,14.93,15.51,0.08,0.0052,313559863.0,4901655074.0,15.9933,309460330.6667,16.174,338422869.2,16.722,481231630.2,16.6033,554072709.5333,17.2025,583013166.85,18.7783,637234667.1333,20.708,618857302.84,21.2662,624938909.7833,18.4145,551633349.2667,16.5152,479000017.5333,15.2222,405385302.6583,15.7207,360533783.9133,16.0476,321900999.91
20111130,000001.SZ,15.51,16.76,17.19,15.48,16.88,-1.37,-0.0812,338907738.0,5550801112.0,16.1433,300182063.6667,16.524,373299630.0,16.756,491101393.9,16.6453,579970157.2667,17.5455,588172682.6,18.8027,653221468.3,21.1562,626398088.7,21.1655,626542382.45,18.2857,549055894.0133,16.4457,477578694.5667,15.2073,403932130.5417,15.7061,358860947.46,16.0228,320375921.595
20111031,000001.SZ,16.88,15.95,17.2,15.45,16.04,0.84,0.0524,275913391.0,4515378128.0,16.59,346548915.0,16.836,391578498.4,16.736,506247951.8,16.7787,591281651.8667,17.855,618705232.6,18.817,680301047.5667,21.5706,632517164.82,21.043,625657609.25,18.158,547475836.0,16.3918,477803204.2556,15.1843,401509548.75,15.694,356895922.2133,15.9979,318768823.405
20110930,000001.SZ,16.04,16.85,17.2,15.84,16.85,-0.81,-0.0481,285725062.0,4728017600.0,16.7433,417225673.6667,16.992,421511313.4,16.627,529082411.3,16.8207,621286740.3333,18.2295,635634455.6,18.7143,708702261.1333,21.7834,637404651.24,20.8822,623498601.1,18.0131,545485321.8267,16.3193,479364276.4222,15.1496,399673700.1333,15.6721,355153013.8933,15.9659,317473613.95
20110831,000001.SZ,16.85,17.2,17.52,15.55,17.34,-0.49,-0.0283,478008292.0,7986213710.0,17.0867,465418013.0,17.424,564955473.0,16.662,605662596.5,17.122,655482938.4667,18.6405,657390267.3,18.5677,732861203.4667,22.0364,640144517.36,20.7268,622245560.6333,17.8819,547114014.3467,16.2442,478030137.2667,15.1312,397889005.9083,15.6616,353451454.2533,15.9417,316111713.64
20110729,000001.SZ,17.34,17.15,18.2,16.7,17.07,0.27,0.0158,487943667.0,8476510150.0,17.3567,447941071.0,17.27,624040391.2,16.818,661897629.7,17.5453,664543266.0667,18.922,653251110.15,18.3213,758179713.4,22.2184,643940855.04,20.572,620157606.4333,17.7267,541817373.7467,16.1516,474611809.2778,15.1183,394636419.8833,15.6483,350561826.0867,15.9135,314065517.68
20110630,000001.SZ,17.07,17.65,17.65,15.75,17.66,-0.59,-0.0334,430302080.0,7170046934.0,17.6433,619608468.6667,16.988,608903157.8,16.706,683305420.9,17.886,659797033.4667,19.0555,662535873.65,18.043,774422516.3667,22.2492,646299417.54,20.4293,620834932.6833,17.5819,536209241.3067,16.052,470689710.3889,15.1088,391462793.025,15.6385,348117788.6667,15.8987,312983560.845
20110531,000001.SZ,17.66,18.15,18.59,17.0,18.2,-0.54,-0.0297,425577466.0,7592393882.0,17.3133,733985403.0,16.636,620917405.2,16.75,691133228.6,18.1947,694414144.0,19.1115,684915738.85,17.753,777566867.3667,22.2888,647715080.32,20.2762,621567198.3833,17.4351,531240645.7733,15.9528,466699432.4,15.096,389288034.1167,15.6239,345620952.38,15.8759,311774435.945
20110429,000001.SZ,18.2,16.08,19.0,16.07,16.08,2.12,0.1318,1002945860.0,17982608550.0,16.7367,729545414.3333,16.262,636653509.2,16.735,721174453.8,18.642,707008836.3333,19.5375,722045693.85,17.664,774360134.5667,22.3182,659588394.36,20.088,618524637.35,17.2875,526315735.6933,15.8584,462980992.6,15.084,388784824.3583,15.6113,343143745.6467,15.8276,309731171.615
20110331,000001.SZ,16.08,15.95,16.97,15.65,15.93,0.15,0.0094,773432883.0,12606364470.0,15.7733,558687900.0,15.9,646369720.0,16.971,700746671.2,19.046,688201865.4,19.7185,725538090.65,17.7307,747388827.3667,22.2436,654534368.6,19.8987,606717392.45,17.1388,514155612.6933,15.771,452702439.3778,15.0497,380730526.6833,15.5976,336936458.8133,15.8038,304768672.315
20110228,000001.SZ,15.93,15.32,16.17,15.2,15.31,0.62,0.0405,412257500.0,6485081818.0,15.6767,468962934.3333,16.366,699754868.2,17.683,684794703.5,19.4727,662988016.4667,19.8065,715236185.6,17.888,732870972.8333,22.175,653680365.7,19.7365,596739321.0833,17.02,505347031.96,15.7102,445249244.2444,15.0406,374865549.025,15.6055,332465056.6467,15.7964,301163263.4
20110131,000001.SZ,15.31,15.82,16.78,14.86,15.79,-0.48,-0.0304,490373317.0,7744820366.0,15.83,682052739.0,16.424,757707684.0,18.335,685243971.3,19.7447,680413445.6,19.826,734281505.5,18.0013,730060279.6,22.0474,653630580.16,19.5733,592395712.6,16.9164,501725686.1867,15.6564,441934848.6111,15.0288,372057586.525,15.6134,330329776.06,15.7967,299238236.4
20101231,000001.SZ,15.79,16.39,16.88,15.51,16.39,-0.6,-0.0366,504257986.0,8237111696.0,16.8633,865381174.6667,16.864,761349052.0,18.974,731162513.4,19.9367,706248516.7333,19.8575,767327595.45,18.332,724875471.4667,21.9044,649539540.74,19.4155,585683798.85,16.8211,495768582.3867,15.6258,439111074.5889,15.0303,368899449.3083,15.6451,327782819.7467,15.7954,296834418.315
20101130,000001.SZ,16.39,18.49,19.39,16.18,18.41,-2.02,-0.1097,1051526914.0,18826587228.0,17.0067,931302372.3333,17.208,805695398.4,19.832,742186499.9,20.6293,750509755.4,19.758,798512186.05,18.793,725598337.7,21.7332,642381839.06,19.2475,579209914.3,16.7187,489801206.4533,15.5884,440497950.1111,15.045,365279072.1,15.6789,325326312.6333,15.8072,294348231.385
20101029,000001.SZ,18.41,16.7,20.06,16.5,16.22,2.19,0.135,1040358624.0,19465293010.0,17.38,750320120.0,18.042,755123622.4,20.619,709117938.1,20.9913,751927547.5333,19.5205,796460506.95,19.1867,712041242.8333,21.5398,625562153.46,19.0703,564568005.5667,16.6148,477057170.9867,15.5373,430529098.7778,15.0497,357087779.2167,15.7135,318976826.68,15.8155,289129099.315
20100930,000001.SZ,16.22,19.0,19.0,16.11,17.51,-1.29,-0.0737,702021579.0,12311598256.0,17.08,645530484.6667,19.0,669834538.8,21.026,644604590.6,20.9533,720396624.7333,19.073,806320755.25,19.678,685785844.7667,21.3228,611809601.78,18.8673,551023509.2,16.4976,463985479.1333,15.458,419897049.1333,15.0442,349399868.0167,15.7421,312390746.36,15.8352,284001059.695
20100630,000001.SZ,17.51,17.43,18.82,16.5,17.51,0.0,0.0,508580157.0,9012716252.0,18.5267,677745969.6667,20.246,612780258.6,21.405,641766326.4,20.96,726472779.3333,18.7115,819981064.1,20.2473,678898940.3,21.174,608340835.04,18.6958,541327328.2,16.4057,457100402.0267,15.407,414854106.9444,15.0633,344878364.1333,15.7885,308518866.3933,15.8651,280565727.8
20100531,000001.SZ,17.51,20.1,20.3,17.02,20.56,-3.05,-0.1483,725989718.0,13321433980.0,20.4233,712856986.0,21.084,700975974.8,21.473,678698249.1,20.8553,769320443.2667,18.2545,820783686.75,20.9503,676121206.6333,20.9814,607653992.34,18.5028,536524382.0333,16.3144,455107514.7333,15.329,410600348.8111,15.0685,341850285.15,15.8231,306127607.2667,15.8868,278053733.015
20100430,000001.SZ,20.56,23.27,23.86,19.31,23.2,-2.64,-0.1138,798668034.0,16945568918.0,22.07,609777139.3333,22.456,678677601.4,22.34,722916933.9,20.608,796117781.9333,18.1285,800952974.95,21.5693,663824177.4,20.7586,597994674.06,18.3112,526534967.2,16.2191,450979783.64,15.2689,404695322.1667,15.0726,336617073.6333,15.8681,302524963.4733,15.9123,274466371.925
20100331,000001.SZ,23.2,22.89,24.27,22.17,22.45,0.75,0.0334,613913206.0,14283903300.0,22.45,660074040.6667,23.196,663112253.8,22.466,750329510.1,20.0133,810239468.4667,18.1105,770709905.45,22.4857,650237437.6333,20.4842,587911536.7,18.0718,520021783.3167,16.0687,442539577.0267,15.1843,396908811.7444,15.06,331663976.125,15.8983,300499324.3467,15.9277,270653365.755
20100226,000001.SZ,22.45,21.71,22.62,21.0,21.7,0.75,0.0346,416750178.0,9158631932.0,22.84,660268922.3333,23.052,619374642.4,21.93,745677667.7,19.0973,851816160.7333,17.9905,756909107.5,23.045,642753393.5,20.1472,579128244.6,17.772,511135900.6667,15.8728,436625517.92,15.0796,392015136.2333,15.0197,329566833.0083,15.8857,297517384.62,15.9347,267714973.225
20100129,000001.SZ,21.7,24.52,24.58,20.6,24.37,-2.67,-0.1096,949558738.0,21047715878.0,23.4433,761632628.3333,22.564,670752394.2,21.317,783319039.7,18.2,889047999.2667,17.8345,752468433.75,23.5633,651881692.7667,19.821,573826060.86,17.5058,505312293.2667,15.6852,432868245.7733,15.0012,390300092.7556,14.9853,327934055.0333,15.8838,295744552.6467,15.9565,265717602.835
20091231,000001.SZ,24.37,24.15,25.8,22.28,24.26,0.11,0.0045,614497851.0,14967925182.0,23.7033,576854765.3333,21.862,656420523.4,20.741,803492677.5,17.3113,860719590.7333,18.011,721731950.5,24.0477,641725119.6333,19.5038,556588055.94,17.2452,490447271.2167,15.5044,421156490.08,14.9269,384227208.5667,14.9589,321507333.775,15.9704,291158384.88,15.9935,261073868.645
20091130,000001.SZ,24.26,21.9,26.73,21.8,22.48,1.78,0.0792,720841296.0,18076004446.0,22.25,596568460.6667,22.224,767156266.4,19.684,854837872.2,16.686,841711432.8,18.2735,717304256.6,24.1527,638584781.6667,19.1306,546614597.18,16.9488,481142460.5333,15.3017,414175423.8533,14.8228,382540189.6333,14.9012,317145453.9167,16.0595,288961138.7067,16.1656,258074165.89
20091030,000001.SZ,22.48,20.5,23.11,20.22,20.01,2.47,0.1234,395225149.0,8678130588.0,20.2267,648921156.6667,21.736,837546766.4,18.422,883803075.8,16.4153,806575789.3333,18.4705,713502895.2,24.3003,628647350.7333,18.7606,535658019.06,16.662,470644049.5167,15.116,405602554.1733,14.6772,375465804.7222,14.8632,311979384.775,16.1221,289438350.8667,16.3313,254592830.41
20090930,000001.SZ,20.01,18.19,22.2,18.19,18.19,1.82,0.1001,673638937.0,13798045274.0,21.46,906571629.0,20.808,871980693.0,17.12,968036919.9,16.3033,802753929.2,19.004,706376471.85,24.416,637734018.3,18.4356,532307292.92,16.4068,465936785.8333,14.9577,401701489.8,14.5552,372008894.1222,14.8557,309250336.225,16.2172,290481894.9533,16.5129,252758759.665
20090831,000001.SZ,18.19,25.85,25.87,18.04,26.18,-7.99,-0.3052,877899384.0,19863330490.0,22.0633,1039623248.6667,20.07,895885685.2,16.018,998195801.8,16.258,779707113.6,19.6685,697465247.25,24.3783,635475113.4667,18.154,521239528.56,16.2093,457053746.3333,14.8388,394239129.2133,14.4554,366561594.0778,14.883,305066332.075,16.2658,289498365.8667,16.6573,249445146.48
20090731,000001.SZ,26.18,21.8,26.18,21.56,21.82,4.36,0.1998,1168176566.0,27602469740.0,21.9467,936121714.6667,19.62,950564831.6,15.036,962869124.4,16.7273,743502426.2,20.689,674832685.4,24.407,622914641.3,17.9088,508089608.62,16.0422,443148598.8,14.7636,385683586.16,14.3661,357270621.2444,14.9368,299978520.35,16.2726,285641757.52,16.7889,245173586.56
20090630,000001.SZ,21.82,18.09,22.84,17.96,17.84,3.98,0.2231,1072793796.0,22929026430.0,18.66,811117492.0,17.144,942519478.0,13.917,878989016.0,16.9567,700686920.0,21.184,634277799.15,24.172,617950194.7,17.5054,487258573.86,15.741,424624069.2167,14.5803,378495589.0533,14.1922,345105832.8556,14.9028,294498022.575,16.2263,279804938.5533,,
20090527,000001.SZ,17.84,16.43,19.2,16.26,16.32,1.52,0.0931,567394782.0,9967137572.0,16.7,837284598.6667,15.108,930059385.2,13.755,791090300.8,17.382,672154938.1333,22.4955,600191401.4,23.927,607198553.9,17.193,473960237.96,15.5207,408339576.85,14.4465,366249409.0267,14.0859,333779744.3111,14.9505,294336515.275,16.191,275995029.6533,,
20090430,000001.SZ,16.32,16.0,17.24,15.0,15.94,0.38,0.0238,793163898.0,12859201248.0,15.3533,1024136270.6667,13.432,1064093146.8,14.051,768140547.3,18.4027,651175064.8,23.6025,591291256.4,23.754,612643152.4333,16.9404,464227547.26,15.3837,399882692.7333,14.3589,359797134.0133,14.0368,328102181.1667,14.9563,291358563.1083,16.1929,275474768.9067,,
20090331,000001.SZ,15.94,13.2,16.65,12.98,13.8,2.14,0.1551,1151295116.0,17616597894.0,13.7933,1096579415.3333,11.966,1100505918.4,14.352,721617827.8,19.5347,631325101.2667,24.6865,586163019.3,23.5283,599863296.6,16.7436,449710943.98,15.2672,389757307.7,14.2964,352530372.4667,14.0089,320835684.6222,14.932,285270817.25,16.1997,272962745.2667,,
20090227,000001.SZ,13.8,11.76,15.98,11.51,11.64,2.16,0.1856,1127949798.0,15504136914.0,11.6333,1125335573.3333,10.452,975173417.2,15.281,639971223.5,21.0453,582921970.0,25.701,560841340.7,23.269,571014170.9333,16.546,427838189.96,15.1792,376554282.6,14.2237,338856329.92,13.9734,308579049.1444,14.9132,276044640.875,16.2021,266955072.92,,
20090123,000001.SZ,11.64,9.57,12.2,8.88,9.46,2.18,0.2304,1010493332.0,10456370704.0,10.03,1074428226.0,10.69,815458554.0,16.863,579770641.0,22.5307,531530572.8667,26.387,530458236.4,23.05,538294941.0667,16.4018,406403378.2,15.1218,364695284.0667,14.2011,326410830.2133,13.9613,296664179.8,14.9115,266765702.0833,16.2192,262730908.38,,
20081231,000001.SZ,9.46,8.87,11.33,8.79,8.99,0.47,0.0523,1237563590.0,12636765932.0,8.94,912474652.0,12.402,652121216.4,18.519,543202714.6,24.958,490235406.8,27.2395,501069488.2,22.886,511629917.8,16.31,388012244.26,15.0825,350614604.1667,14.2185,314242680.4,13.9857,286231606.7222,14.9351,258599016.95,16.2469,260238701.8,,
20081128,000001.SZ,8.99,8.25,11.35,8.0,8.37,0.62,0.0741,975227756.0,9601167140.0,10.7833,609745282.6667,14.67,472187947.8,20.888,444716023.8,26.9927,433690626.2667,28.064,472582567.5,22.8227,482135499.4667,16.2642,365516759.02,15.0667,332827857.2167,14.276,300054931.3333,14.0507,273455322.0444,14.98,248657354.2583,16.2859,258280464.2,,
20081031,000001.SZ,8.37,14.78,14.78,8.3,14.99,-6.62,-0.4416,524632610.0,6500167708.0,14.52,349271578.6667,16.738,342729737.2,23.319,396734692.7,28.9267,414715386.2667,28.5585,454114769.3,22.8157,467247349.0,16.2476,348825335.24,15.0565,318823307.4,14.3615,290550511.4533,14.1308,263809551.9111,15.0373,241541606.7417,16.3076,256044659.9267,,
20080926,000001.SZ,14.99,20.1,20.1,12.4,20.2,-5.21,-0.2579,329375482.0,5109864790.0,18.6633,287026457.6667,20.11,304769029.8,26.342,386796246.4,30.784,422730648.5333,29.0925,452937399.75,22.7993,465567529.4,16.2434,339204493.68,15.0527,311265714.9167,14.45,288928732.1333,14.2103,259861756.3667,15.0917,237634473.6333,16.3551,253907970.1867,,
20080829,000001.SZ,20.2,20.77,22.3,18.68,20.8,-0.6,-0.0288,193806644.0,3953538112.0,20.11,286546864.6667,23.036,344082728.0,28.451,389566582.3,31.6193,435458130.5333,29.2995,487430784.05,22.512,462689140.1333,16.1058,333751079.86,14.9557,307291421.6167,14.4501,290705941.0,14.224,260259720.9556,15.0982,235339648.4167,16.3081,252239563.12,,
20080731,000001.SZ,20.8,19.34,22.13,17.77,19.33,1.47,0.076,337897247.0,6835156364.0,21.7867,333554341.0,24.636,434284212.8,31.236,409292502.0,32.1853,450718912.1333,29.013,515252680.45,22.0667,466045957.5333,15.8738,331789432.06,14.7912,305359245.3833,14.3296,289243807.8,14.1561,258511093.1222,15.0643,234323366.675,16.2226,251093357.2533,,
20080630,000001.SZ,19.33,25.23,26.1,19.02,25.23,-5.9,-0.2338,327936703.0,7131855670.0,24.7267,396236583.0,27.106,417244099.8,33.154,414441965.5,32.5287,472714107.4,28.6055,534894455.0,21.585,460607669.3333,15.6502,326231121.82,14.6213,301438379.95,14.2056,285859887.1067,14.0914,255530407.7556,15.0348,232363577.6,16.1247,248888684.0333,,
20080530,000001.SZ,25.23,29.8,30.15,24.19,29.62,-4.39,-0.1482,334829073.0,9019284210.0,27.6833,501862371.3333,29.9,450739648.2,35.021,450708210.8,32.4987,491243113.3333,28.1165,538986031.0,21.1453,454731145.6,15.4502,323385203.68,14.484,297872133.1167,14.0949,283932490.1733,14.038,252723355.5,15.0164,230397150.175,16.0387,246764329.4933,,
20080430,000001.SZ,29.62,28.0,30.35,21.5,28.2,1.42,0.0504,525943973.0,14219403152.0,30.3233,474484907.6667,32.574,468823463.0,36.121,481711457.9,32.0867,502326856.4,27.263,536535644.65,20.499,446492126.2333,15.1588,323870894.42,14.2727,296228876.15,13.8939,280024260.2533,13.9298,250240775.2556,14.9734,228509656.8167,15.9172,244622128.1267,,
20080331,000001.SZ,28.2,32.9,33.56,24.48,33.15,-4.95,-0.1493,644814068.0,18212670430.0,31.55,464308398.3333,33.866,435050436.6,35.911,481145831.8,31.3873,535213469.4,26.1435,517557091.1,19.702,432821490.9,14.7736,321680212.68,13.9862,297947756.3167,13.6393,273989615.4267,13.7957,245172650.2333,14.9004,225258306.3667,15.7691,241264884.3067,,
20080229,000001.SZ,33.15,33.55,38.3,30.58,33.3,-0.15,-0.0045,252696682.0,8671295948.0,35.0167,391119758.0,37.836,384300791.2,35.96,458936261.8,30.472,542242169.6667,25.0695,495843519.4,18.954,417094768.3,14.3952,312096982.08,13.7127,289773026.75,13.4267,266104705.5467,13.6708,238769958.0111,14.8452,220710722.6417,15.6337,237145430.52,,
20080131,000001.SZ,33.3,38.5,44.5,32.81,38.6,-5.3,-0.1373,495414445.0,19447691072.0,35.9933,425913811.0,39.202,411639831.2,35.24,500449111.2,29.1053,574111240.0667,23.79,500845237.3,18.0567,416261173.6333,13.9024,310450223.9,13.348,286952651.3167,13.1636,263487604.44,13.4997,237271209.1,14.7582,219041971.7583,15.4771,235925206.64,,
20071228,000001.SZ,38.6,37.59,40.09,34.96,36.08,2.52,0.0698,425248147.0,16135784270.0,40.91,391130943.0,40.142,450676773.4,33.798,511494845.9,27.522,568401491.9333,22.564,502503677.15,17.1443,403755716.1,13.404,303241030.34,12.9868,282831690.2667,12.9037,258737801.2933,13.3353,233538172.0778,14.6738,215923847.9167,15.316,232686355.6733,,
20071130,000001.SZ,36.08,47.11,48.98,33.6,48.05,-11.97,-0.2491,357078841.0,14277708886.0,41.37,379178854.6667,39.668,494599452.8,31.843,519078553.1,25.4927,559106371.8667,21.028,504953170.9,16.0553,396927557.4333,12.7948,296159608.62,12.5183,277839919.9,12.5591,253710464.9733,13.1079,230426644.6556,14.5413,213629207.425,15.1198,229930849.36,,
20071031,000001.SZ,48.05,41.5,48.8,38.1,39.98,8.07,0.2019,391065841.0,16548386460.0,42.01,490352293.0,37.956,527241227.0,30.148,585294985.8,23.5693,545059309.2667,19.5425,499250419.05,15.053,389245757.0,12.2566,290836389.48,12.1187,275130894.55,12.2475,249690901.1867,12.907,227548039.0444,14.4428,212200159.9917,14.9446,227904976.42,,
20070928,000001.SZ,39.98,38.1,40.3,34.57,38.0,1.98,0.0521,389391882.0,14539712590.0,38.07,574950860.6667,34.084,533571732.4,26.79,621212858.9,20.814,533024428.8,17.482,494422685.3,13.658,389806129.0,11.5022,284572594.06,11.5337,270244498.8,11.7912,245430846.7067,12.5848,225472822.2889,14.2515,213064796.025,14.6889,225386107.48,,
20070831,000001.SZ,38.0,36.25,40.86,34.38,36.23,1.77,0.0489,690599156.0,26257588910.0,33.9167,618582804.0,31.278,589258391.2,24.057,655346944.5,18.6527,530580372.6667,15.8005,483690521.25,12.499,379518407.8333,10.9148,278837662.84,11.0968,266646007.6,11.4623,241408261.2,12.3447,225171312.8444,14.0959,211208382.4,14.4941,222915565.6,,
20070731,000001.SZ,36.23,26.81,36.4,25.14,27.52,8.71,0.3165,644861544.0,19631254642.0,30.8133,529289208.0,27.454,572312918.4,21.212,627263851.2,16.7047,519779311.7333,14.2075,456742613.0,11.4483,358742893.7667,10.3766,267304917.58,10.7202,259509292.75,11.1716,233628385.04,12.126,219951509.1222,13.9639,206710267.6167,14.3116,218368532.56,,
20070629,000001.SZ,27.52,33.0,36.58,27.22,28.69,-1.17,-0.0408,520287712.0,17028330500.0,27.3867,536943752.0,24.018,543557653.4,18.405,591359831.4,14.8147,508404410.2667,12.688,428882460.4,10.4427,339169422.8,9.903,259132359.8,10.3665,255478253.0333,10.8956,227287977.9333,11.9293,214768071.8222,13.9511,203516701.1917,14.1403,214186042.9333,,
20070531,000001.SZ,28.69,26.2,30.48,25.89,25.95,2.74,0.1056,422718368.0,11882885620.0,24.5067,565471778.6667,22.34,643348744.6,16.376,553968350.4,13.4047,489920149.7333,11.5975,408659320.45,9.745,323700139.4,9.6012,261308141.22,10.1578,254517893.6167,10.7449,225220039.04,11.8174,209999011.3333,14.0362,201555227.9667,14.0267,210829934.8533,,
20070430,000001.SZ,25.95,18.98,25.95,18.95,18.88,7.07,0.3745,667825176.0,14751428404.0,21.2933,591594062.3333,19.496,708853985.4,14.179,532750777.0,11.948,481373002.9333,10.451,396174021.55,9.0237,312640748.3,9.2632,255940379.74,9.8657,248875031.7167,10.5503,220069529.32,11.7174,206423396.1222,14.0775,204636100.9,13.9101,208100779.0667,,
20070330,000001.SZ,18.88,19.0,20.88,17.28,19.05,-0.17,-0.0089,605871792.0,11466152248.0,19.02,708733393.0,16.836,721435497.8,12.34,501241363.4,10.6413,448501231.2667,9.465,374167204.85,8.3977,294139553.3667,8.9696,244253359.34,9.6248,239146332.0333,10.404,212093667.8267,11.6689,199755775.5333,14.1675,203668864.1167,13.8118,204107071.8933,,
20070228,000001.SZ,19.05,18.56,21.4,16.66,19.13,-0.08,-0.0042,501085219.0,9478214400.0,17.55,756857653.0,14.97,682214784.0,11.33,493512508.4,9.792,418219177.8667,8.8175,349886151.2,8.0403,278632379.2,8.8246,237099059.14,9.494,232104834.3833,10.3459,205019403.9333,11.7179,194930071.6111,14.2377,203004178.9667,13.7819,201878275.28,,
20070131,000001.SZ,19.13,14.65,20.98,13.0,14.47,4.66,0.322,1019243168.0,16783391706.0,15.4167,833406826.0,12.792,639162009.4,10.213,490827788.7,8.9113,390657396.0667,8.1615,335852059.6,7.6773,263382556.3,8.6534,229592193.26,9.3457,224448611.2167,10.2984,199823559.0267,11.7801,192333146.7,14.239,201323536.575,13.7383,199794221.1533,,
20061229,000001.SZ,14.47,12.66,14.68,12.21,12.65,1.82,0.1439,750244572.0,10115948764.0,12.2233,630248511.0,10.412,464587956.2,8.937,413205852.3,8.0167,330429512.4,7.5055,291221142.6,7.31,231297943.7333,8.5128,213098076.3,9.2023,208683651.9333,10.2773,187164486.4,11.8131,186680631.8667,14.2399,195268624.5167,13.6641,193112097.3667,,
20061130,000001.SZ,12.65,9.55,13.18,9.1,9.55,3.1,0.3246,730732738.0,8149120562.0,10.12,475440769.0,8.862,356647568.6,8.174,367632511.7,7.436,291947366.9333,7.092,274102764.05,7.1143,209480599.8,8.4824,200050826.78,9.1653,197070339.5167,10.3105,178075515.68,11.9583,190049169.0667,14.257,193194148.5917,13.6572,188180106.8867,,
20061031,000001.SZ,9.55,8.32,10.25,8.3,8.16,1.39,0.1703,409768223.0,3799773856.0,8.3133,280654157.0,7.844,281047229.0,7.544,312034098.0,7.008,258411107.2,6.72,241604139.5,7.0133,187122233.0333,8.5048,188905820.22,9.1782,185831695.5333,10.3785,169903202.9067,12.0238,184263700.0,14.3026,191182673.025,13.6702,183657562.6333,,
20060929,000001.SZ,8.16,7.21,8.26,7.01,7.23,0.93,0.1286,285821346.0,2170450794.0,7.37,214245627.3333,7.69,304810232.8,7.203,286221374.8,6.7667,239109940.2667,6.5665,224482415.05,7.006,179651318.8,8.6218,185958381.06,9.2492,181321878.6333,10.498,166565508.1067,12.0666,180406657.4667,14.3676,191237607.4333,13.7131,181107455.1467,,
20060831,000001.SZ,7.23,6.73,7.39,6.55,6.72,0.51,0.0759,146372902.0,1021664118.0,7.17,236548858.6667,7.634,342493568.0,6.971,266405089.4,6.618,234748743.0,6.4615,213074218.5,7.0893,182094394.2667,8.7588,188301937.36,9.3257,177361488.25,10.6309,164690699.2133,12.128,177721464.1889,14.4353,190940298.4167,13.7591,179266044.1733,,
20060731,000001.SZ,6.72,7.56,8.23,6.69,7.56,-0.84,-0.1111,210542634.0,1604749198.0,7.6867,363952305.3333,7.462,361823748.4,6.819,263350290.5,6.5367,233432204.7333,6.4295,208566033.9,7.1937,191095627.0667,8.9142,194627802.26,9.417,175848799.1667,10.7745,164045785.0,12.1987,176255955.7556,14.5115,193839900.2083,13.8319,178337028.8267,,
20060630,000001.SZ,7.56,7.9,7.9,6.8,8.78,-1.22,-0.139,352731040.0,2548890086.0,8.0733,451850768.0,7.486,378617454.8,6.723,259597266.1,6.502,246587829.2,6.446,202585733.95,7.279,189599290.5333,9.003,192099882.66,9.5355,173532451.1833,10.9389,163962500.9867,12.2848,174255383.3333,14.5871,197390897.8,13.9074,176984747.9333,,
20060531,000001.SZ,8.78,7.88,8.99,7.66,7.88,0.9,0.1142,528583242.0,4375992932.0,7.6767,415281689.3333,7.244,343020967.0,6.59,247093046.3,6.3453,228456443.0,6.4265,190588648.35,7.3107,183520214.9667,9.0818,186727325.76,9.6647,169115233.3333,11.0831,164089500.88,12.3658,170831305.8556,14.6517,202316705.3833,14.006,174731545.6667,,
20060428,000001.SZ,7.88,6.32,8.09,6.28,6.37,1.51,0.237,474238022.0,3297142536.0,7.03,337257664.0,6.716,267632516.8,6.305,206259794.0,6.192,197706475.8,6.3955,171192314.6,7.2973,170399265.8,9.1268,179823299.58,9.7883,162090653.3667,11.2103,159985948.6,12.4446,166306359.3222,14.6806,203243987.6583,14.0955,171307358.72,,
20060331,000001.SZ,6.37,6.84,6.89,6.15,6.84,-0.47,-0.0687,243023804.0,1556451296.0,6.52,237427857.0,6.308,190316610.8,6.11,180876330.5,6.0707,169934435.3333,6.4095,149659940.1,7.306,156963900.4333,9.1722,171172775.72,9.9158,157008869.85,11.3523,156040804.1333,12.5224,161656788.3778,14.7441,200993080.3833,14.1886,168186979.9067,,
20060228,000001.SZ,6.84,6.35,7.1,6.13,6.35,0.49,0.0772,294511166.0,1955446452.0,6.4433,206966919.3333,6.176,164876832.6,6.074,169236432.9,6.0853,157480129.0667,6.4965,140343989.45,7.3993,151893703.1,9.2554,167779211.86,10.08,159045011.3667,11.5,154014783.6533,12.6269,159556484.5111,14.7572,199627168.8667,14.2968,166623604.5467,,
20060125,000001.SZ,6.35,6.13,6.5,6.05,6.14,0.21,0.0342,174748601.0,1096272782.0,6.11,138016028.0,5.96,140577077.4,6.01,180573016.4,6.0993,143908493.6667,6.5845,130404643.85,7.5157,144672533.2333,9.3636,162957905.08,10.2008,154743660.9167,11.6713,151433474.76,12.7302,157082503.0556,14.7616,197355207.1833,14.4089,164900642.1067,,
20051230,000001.SZ,6.14,5.84,6.27,5.6,5.84,0.3,0.0514,151640991.0,815753495.0,5.8967,118374798.6667,5.936,151165125.6,5.896,171174181.0,6.154,139777875.4667,6.748,124666300.55,7.6577,142269090.5667,9.505,160591215.04,10.3447,152991776.9667,11.8744,150006684.3867,12.8514,156282213.6889,14.7597,195958937.7083,14.5305,163910549.4333,,
